Charge Code,Charge Description,Department Code,Department,Effective,Rev Code,Price,CPT/HCPCS
1311058,RADIOLUCENT TARGETING DEVICE,Surgery ,4420,10/1/2012 0:00,0272,1442.2,
1311060,MYRINGOTOMY KNIFE,Surgery ,4420,10/1/2012 0:00,0272,574.35,
1311065,ARROW A-CATHETER KIT,Surgery ,4420,10/1/2012 0:00,0272,1091.23,
1311066,ARISTA-ABSORBABLE HEMOSTATIC PARTICLES,Surgery ,4420,10/1/2012 0:00,0272,1451.52,
1311067,CONT DELIVER KIT & STABL CANN,Surgery ,4420,10/1/2012 0:00,0272,1184.71,
1311068,CYSTO & TOOMY/K-Y ETC,Surgery ,4420,10/1/2012 0:00,0272,618.09,
1311069,DAVOL DERMATONE HDLE USAGE,Surgery ,4420,10/1/2012 0:00,0272,354.68,
1311070,ARISTA-APPLICATOR FLEXI-TIP,Surgery ,4420,10/1/2012 0:00,0272,348.36,
1311071,DAVOL SIMPULSE SUC IRR 3759,Surgery ,4420,10/1/2012 0:00,0272,775.95,
1311074,RESECT LOOP/BALL/COLD KNIFE,Surgery ,4420,10/1/2012 0:00,0272,978.66,
1311075,LEVEEN INFLATOR & PRESSURE G,Surgery ,4420,10/1/2012 0:00,0272,1133.18,
1311076,CAPD KIT,Surgery ,4420,10/1/2012 0:00,0272,3451.06,
1311077,ROTICULATOR 55-3.5 013611,Surgery ,4420,10/1/2012 0:00,0278,3515.23,
1311078,GROSHONG/HICKMAN/PERMA CATH,Surgery ,4420,1/17/2018 0:00,0278,2420.9,C1751
1311080,ROTICULATOR 55-4.8 013613,Surgery ,4420,10/1/2012 0:00,0278,2514.64,
1311081,THORACIC CATH/DRAIN TUBE,Surgery ,4420,10/1/2012 0:00,0272,515.08,C1729
1311082,VENACAVA FILTER,Surgery ,4420,10/1/2012 0:00,0278,13907.2,C1880
1311083,GIA  (ALL) STAPLES,Surgery ,4420,10/1/2012 0:00,0272,2163.34,
1311084,GIA RELOAD (ALL),Surgery ,4420,10/1/2012 0:00,0272,1802.8,
1311085,ROTICULATOR,Surgery ,4420,10/1/2012 0:00,0272,3605.56,
1311086,T A (ALL) STAPLES,Surgery ,4420,10/1/2012 0:00,0272,1854.3,
1311087,17mm BURR HOLE COVER,Surgery ,4420,10/1/2012 0:00,0272,1353.6,
1311088,ENDO LINEAR CUTTER,Surgery ,4420,10/1/2012 0:00,0272,4635.73,
1311089,BRONCHO CATH,Surgery ,4420,10/1/2012 0:00,0272,1018.33,
1311090,BERKLEY VAC CURRETTS,Surgery ,4420,10/1/2012 0:00,0272,278.9,
1311091,ENDO STAPLES HANDLE,Surgery ,4420,1/1/1960 0:00,0272,0,
1311092,STAPLER RELOAD TA 90 BLUE,Surgery ,4420,7/1/2019 0:00,0272,253.2,
1311093,BERKLEY TUBING,Surgery ,4420,10/1/2012 0:00,0272,475.96,
1311094,TA RELOAD (ALL),Surgery ,4420,10/1/2012 0:00,0272,1133.18,
1311097,ENDO PEANUT,Surgery ,4420,10/1/2012 0:00,0272,1030.15,
1311098,MOSS GASTROSTOMY TUBE 18FR,Surgery ,4420,10/1/2012 0:00,0272,2443.29,
1311100,CATH TECH GROSHONG CATH,Surgery ,4420,10/1/2012 0:00,0278,5334.94,
1311102,CATARACT GLASSES,Surgery ,4420,10/1/2012 0:00,0272,239.5,
1311104,CARTER THOMAS CLOSURE SYSTEM,Surgery ,4420,8/1/2011 0:00,0272,0,
1311106,CRANIOBLADES,Surgery ,4420,10/1/2012 0:00,0272,1314.46,
1311107,CAROTID SHUNT TUBING 10CM,Surgery ,4420,10/1/2012 0:00,0272,198.09,
1311108,CAROTID SHUNT TUBING 8CM,Surgery ,4420,10/1/2012 0:00,0272,198.09,
1311109,CONTIGEN SYRINGE,Surgery ,4420,10/1/2012 0:00,0272,3090.49,
1311110,CRANIAL FLAP TUBE CLAMP,Surgery ,4420,8/1/2011 0:00,0272,0,
1311111,CAROTID ARTERY SHUNTS,Surgery ,4420,10/1/2012 0:00,0272,4255.88,
1311112,HOLTER VALVE WITH CONNECT TUBE,Surgery ,4420,10/1/2012 0:00,0272,3363.72,
1311113,HOLTER VENTRICULAR CATH,Surgery ,4420,10/1/2012 0:00,0272,751.75,
1311114,HOLTER DISTAL PERITONEAL CATH,Surgery ,4420,10/1/2012 0:00,0272,3363.72,
1311115,CHOLANGIO CATH,Surgery ,4420,10/1/2012 0:00,0272,958.33,
1311116,CAPLESS ROD SPINE,Surgery ,4420,8/1/2011 0:00,0272,0,
1311118,CURL CAPD CATH,Surgery ,4420,10/1/2012 0:00,0272,1624.83,
1311119,DEMAPORT DIALYSIS CATHETER,Surgery ,4420,10/1/2012 0:00,0278,4679.78,
1311120,V.P SHUNT VALVE,Surgery ,4420,8/1/2011 0:00,0278,0,
1311122,CSF VENTRICULAR CATH 41101,Surgery ,4420,10/30/2015 0:00,0272,0,
1311123,DURASPHERE INJECTION NEEDLE,Surgery ,4420,8/1/2011 0:00,0272,0,
1311124,CSF PERITONEAL CATH 43103,Surgery ,4420,10/30/2015 0:00,0272,0,
1311125,CRANIAL TRACKING SPHERES (PKG),Surgery ,4420,8/1/2020 0:00,0272,425,
1311126,DRIVE SHAFT SEAL,Surgery ,4420,8/1/2011 0:00,0272,0,
1311127,ENDO STAPLES RELOAD,Surgery ,4420,1/1/1960 0:00,0272,0,
1311128,CRANIAL BIOPSY NEEDLE,Surgery ,4420,8/1/2020 0:00,0272,2975,
1311129,CSF VENTRICULOSTOMY RESERVOIR KIT,Surgery ,4420,10/1/2012 0:00,0272,2094.33,
1311130,COOK PRESSURE MONT KIT,Surgery ,4420,10/1/2012 0:00,0272,654.66,
1311131,CAUTERY NEEDLE POINT,Surgery ,4420,10/1/2012 0:00,0272,369.37,
1311133,RADIAL HEAD (IMPLANT),Surgery ,4420,1/27/2020 0:00,0278,0,C1776
1311134,RADIAL STEM (IMPLANT),Surgery ,4420,1/27/2020 0:00,0278,0,C1776
1311135,Cancellous Bone Chips Crushed 1-4mm 30cc,Surgery ,4420,7/1/2000 0:00,0278,2185,
1311136,ENDO STITCH DEVICE,Surgery ,4420,10/1/2012 0:00,0272,2369.37,
1311137,CANCELLOUS WASHER LARGE,Surgery ,4420,1/28/2020 0:00,0278,666.76,C1713
1311139,DISPOSABLE CUFF,Surgery ,4420,10/1/2012 0:00,0272,419.62,
1311140,COOK UROLOGICAL FOLEY CATH,Surgery ,4420,10/1/2012 0:00,0272,931.27,
1311141,ENDO RETRACTOR/MINI,Surgery ,4420,10/1/2012 0:00,0272,2214.87,
1311142,UNIVERSAL PROBE/I/A TUBING,Surgery ,4420,2/11/2020 0:00,0272,1133.18,
1311144,CRANIOTOMY/PERF/BLDS/WIRE PASS DR,Surgery ,4420,10/1/2012 0:00,0272,1545.24,
1311145,CRANIOPLASTIC KIT,Surgery ,4420,10/1/2012 0:00,0272,1545.24,
1311146,SUBCUT CATH PASSER DISP,Surgery ,4420,8/1/2011 0:00,0272,0,
1311147,DRAINAGE BAG CSF,Surgery ,4420,10/1/2012 0:00,0272,824.13,
1311148,MAYFIELD HEADREST,Surgery ,4420,10/1/2012 0:00,0272,772.64,
1311149,CYSTO IRRIGATING NEEDLE,Surgery ,4420,10/1/2012 0:00,0272,175.9,
1311150,CYSTOLOGY BRUSH,Surgery ,4420,10/1/2012 0:00,0272,197.06,
1311151,MAYFIELD SKULL PINS,Surgery ,4420,10/1/2012 0:00,0272,487.11,
1311152,AIRTOME BLADES DISP,Surgery ,4420,10/1/2012 0:00,0272,1287.72,
1311154,SHAVER,Surgery ,4420,10/1/2012 0:00,0272,1287.72,
1311155,ARTHRO PUMP & TUBING,Surgery ,4420,10/1/2012 0:00,0272,1648.26,
1311157,DAVIS & GECK BONE WAX EA,Surgery ,4420,10/1/2012 0:00,0272,34.22,
1311158,SCREW ASSEMBLE (ALL ANGLES),Surgery ,4420,1/30/2020 0:00,0278,2523.91,C1713
1311159,SCREW ASSEMBLY 130-160,Surgery ,4420,1/30/2020 0:00,0278,2910.21,C1713
1311160,PLATE 2 4 6 HOLE,Surgery ,4420,1/30/2020 0:00,0278,1699.8,C1713
1311161,PLATE 8 10 12 HOLE,Surgery ,4420,1/30/2020 0:00,0278,2060.31,C1713
1311162,THREAD SCREW 6.5MM,Surgery ,4420,1/30/2020 0:00,0278,1596.76,C1713
1311163,HIP STEM OSTEONICS,Surgery ,4420,4/25/2012 0:00,0278,0,C1776
1311164,BIPOLAR HEAD,Surgery ,4420,4/25/2012 0:00,0278,0,C1776
1311165,ALUMINA C-TAPER HEAD,Surgery ,4420,4/25/2012 0:00,0278,0,C1776
1311166,CAST/SPLINT LONG LEG/ARM,Surgery ,4420,10/1/2012 0:00,0272,535.69,
1311167,DRILL BIT (ALL),Surgery ,4420,4/25/2012 0:00,0272,0,
1311169,GUIDE PIN PLAIN/THREAD,Surgery ,4420,8/1/2011 0:00,0272,0,
1311170,DEFLECTABLE BRUSH BIOPSY SET,Surgery ,4420,10/1/2012 0:00,0272,945.69,
1311171,NEEDLE PROSTATIC BIOPSY,Surgery ,4420,8/1/2011 0:00,0272,0,
1311172,BIPOLAR ABLATION PROBE,Surgery ,4420,8/1/2011 0:00,0272,0,
1311173,IRIS RETRACTOR,Surgery ,4420,8/1/2011 0:00,0272,0,
1311174,XOMED NASAL SEPTAL BUTTON,Surgery ,4420,10/1/2012 0:00,0272,1765.44,
1311175,BIPOLAR SYSTEM,Surgery ,4420,8/1/2011 0:00,0272,0,
1311176,ELECTROTHERMAL PROBE,Surgery ,4420,8/1/2011 0:00,0272,0,
1311178,CATH HEMO,Surgery ,4420,4/25/2012 0:00,0278,0,C1752
1311180,WIRE/WIRE CAP,Surgery ,4420,8/1/2011 0:00,0278,0,
1311182,VAPORIZER ELECTRODE,Surgery ,4420,10/1/2012 0:00,0272,1802.8,
1311184,PIN-STEINMAN PLAIN/THREAD,Surgery ,4420,10/1/2012 0:00,0278,463.58,C1713
1311185,SCREWS  (ALL),Surgery ,4420,4/24/2012 0:00,0278,0,C1713
1311186,WEBRIL 4  & 6,Surgery ,4420,10/1/2012 0:00,0272,66.97,
1311187,X PLATE 2.0 Sys,Surgery ,4420,1/30/2020 0:00,0278,262.08,C1713
1311188,TUBE ASSEMBLY,Surgery ,4420,8/1/2011 0:00,0272,0,
1311190,PORP PROSTHESIS,Surgery ,4420,10/1/2012 0:00,0278,1515.64,
1311191,DISSECTOR ULTRASONIC 5MM-39CM,Surgery ,4420,7/27/2016 0:00,0272,1992,
1311192,POUCH ENDO CATCH 10MM,Surgery ,4420,7/27/2016 0:00,0272,281.25,
1311193,PIN ORTHOSORB ABSORBABLE TAPERED,Surgery ,4420,8/1/2011 0:00,0278,0,
1311194,TROCAR BLADELESS 12MM,Surgery ,4420,7/27/2016 0:00,0272,171.36,
1311195,TROCAR BLADELESS 5MM,Surgery ,4420,7/27/2016 0:00,0272,131.18,
1311196,PIN/PIN CLAMP,Surgery ,4420,8/1/2011 0:00,0278,0,
1311198,HEMASHIELD PATCH,Surgery ,4420,10/30/2015 0:00,0278,0,C1781
1311200,END CAP,Surgery ,4420,8/1/2011 0:00,0278,0,
1311202,STAPLE-TORP,Surgery ,4420,10/1/2012 0:00,0272,1535.5,
1311204,Trocar VersaOne w/ Fixation Cannula 15mm,Surgery ,4420,7/1/2019 0:00,0272,271.62,
1311205,BIPOLAR SET,Surgery ,4420,8/1/2011 0:00,0272,0,
1311207,HIP ARTHROPLASTY BUNDLE,Surgery ,4420,10/2/2012 0:00,0278,0,
1311210,LONGSTAR ELASTIC STAYS,Surgery ,4420,10/1/2012 0:00,0272,275.86,
1311211,METAL CYSTOLOGY BRUSH,Surgery ,4420,10/1/2012 0:00,0272,722.47,
1311212,AMPLATE TYPE RENAL DIL STENT,Surgery ,4420,12/20/2019 0:00,0272,1182.24,C1894
1311213,COOK-COPE NEPHROSOMY SET,Surgery ,4420,10/1/2012 0:00,0272,585.6,
1311214,CAROTID SHUNT BURBANK,Surgery ,4420,10/1/2012 0:00,0278,492.64,
1311215,FLORESTER VESSEL OCCLUDER,Surgery ,4420,10/1/2012 0:00,0272,351.36,
1311220,UROLOGY SCOPE,Surgery ,4420,10/1/2012 0:00,0272,3456,
1311222,ELECTRODE BUTTON,Surgery ,4420,10/3/2013 0:00,0272,1771.6,
1311224,ELECTRODE LOOP,Surgery ,4420,10/3/2013 0:00,0272,1685.6,
1311230,FLOSEAL HEMOSTATIC MATRIX,Surgery ,4420,8/1/2011 0:00,0272,0,
1311235,MATRISTEM SURGICAL MATRIX RS 6x15cm,Surgery ,4420,2/22/2016 0:00,0278,4590,C1781
1311251,FRAZIER SUCTION 12/FR DISP,Surgery ,4420,10/1/2012 0:00,0272,117.68,
1311252,CATHETER EMBOLECTOMY FOGARTY,Surgery ,4420,3/29/2018 0:00,0272,878.97,C1757
1311253,FOGERTY IRRIG,Surgery ,4420,10/1/2012 0:00,0272,1379.12,
1311260,SPACEMAKER HERNIA DISSECTOR,Surgery ,4420,5/21/2014 0:00,0272,3055,
1311270,CATHETER DUAL LUMEN URETERAL,Surgery ,4420,3/1/2019 0:00,0272,253.68,C1758
1311281,EEA 28mm TRI-STAPLE MEDIUM/THICK,Surgery ,4420,5/1/2021 0:00,0272,1616.8,
1311283,EEA 31mm TRI-STAPLE MEDIUM/THICK,Surgery ,4420,5/1/2021 0:00,0272,1616.8,
1311301,GEL FOAM GELLILM,Surgery ,4420,10/1/2012 0:00,0272,1324.48,
1311302,GOLD EYELID IMPLANT,Surgery ,4420,10/1/2012 0:00,0278,1442.2,
1311303,GORTEX VAS GRAFT THIN WALLED,Surgery ,4420,12/19/2019 0:00,0278,6474.82,L8670
1311305,GORTEX GRAFT TAPERED,Surgery ,4420,10/30/2015 0:00,0278,6974.97,C1768
1311306,PRESSURE MONITOR TUBE 500P136AE,Surgery ,4420,10/1/2012 0:00,0272,196.48,
1311308,PREM SURGICLIP M9.75 134044,Surgery ,4420,7/26/2013 0:00,0272,1471.35,
1311310,IMPRA VASCULAR GRAFT,Surgery ,4420,10/1/2012 0:00,0278,6474.82,C1768
1311313,PREM SURGICLIP M11.5 134031,Surgery ,4420,7/26/2013 0:00,0272,1545.24,
1311318,GROSHONG CAP,Surgery ,4420,2/11/2020 0:00,0272,260.13,
1311320,GROSHONG CATH,Surgery ,4420,10/1/2012 0:00,0278,2587.51,
1311321,GORETEX/HEMASHIELD VASCULAR PATCH,Surgery ,4420,10/1/2012 0:00,0278,1204.84,C1768
1311322,GORTEX RAPID TAPPERED GRAFT,Surgery ,4420,10/1/2012 0:00,0278,5003,C1768
1311323,GORETEX VASC GRAFT 10MM,Surgery ,4420,10/1/2012 0:00,0278,730.08,C1768
1311324,VASCULAR GRAFT OUTSIDE VENDOR,Surgery ,4420,8/1/2011 0:00,0278,0,C1768
1311327,INFINITTI PHACO,Surgery ,4420,10/1/2012 0:00,0272,2006.58,
1311328,ERBE PROBE & KIT,Surgery ,4420,10/1/2012 0:00,0272,3220.38,
1311330,PREM SURGICLIP L13.0 134048,Surgery ,4420,7/26/2013 0:00,0272,1448.16,
1311331,SAFETY WIRE GUIDE INTRODUCER SET,Surgery ,4420,10/1/2012 0:00,0272,262.48,
1311332,UROVAC BLADDER EVACUATOR,Surgery ,4420,10/1/2012 0:00,0272,127.4,
1311333,URETEROSCOPIC BIOPSY FRCP,Surgery ,4420,10/1/2012 0:00,0272,2101.72,
1311340,POWERED LPS 15W 091451,Surgery ,4420,8/6/2013 0:00,0272,2411.88,
1311343,PREM SKN STPL REM 150462,Surgery ,4420,7/26/2013 0:00,0272,256.51,
1311346,PREM C E E A 25MM 111745,Surgery ,4420,8/6/2013 0:00,0272,3879.1,
1311349,PREM CEE A 28MM STAPLE 111757,Surgery ,4420,10/1/2012 0:00,0272,5422.27,
1311351,HEMOVAC,Surgery ,4420,10/1/2012 0:00,0272,579.24,
1311356,PLASTIC  SURGERY MATRIX THICK 20 X 25cm,Surgery ,4420,2/22/2016 0:00,0278,63750,C1781
1311365,PREM C E E A 31MM 111768,Surgery ,4420,11/7/2017 0:00,0272,5422.27,
1311370,PURSTING INST 020242,Surgery ,4420,10/1/2012 0:00,0272,1330.72,
1311371,Biliary Stent PC 10 x 60mm x.035,Surgery ,4420,10/1/2016 0:00,0278,12719.4,C2625
1311372,"Glidewire Angled 0.035""x180cm",Surgery ,4420,11/1/2016 0:00,0272,294.25,C1769
1311373,"Glidewire Angled 0.018"" x 180cm",Surgery ,4420,11/1/2016 0:00,0272,397.4,C1769
1311374,Plate Tri-Lock 2.0/2.3 x 3/6 Hole T,Surgery ,4420,11/1/2016 0:00,0278,4887.75,C1713
1311401,INTERTAINER,Surgery ,4420,10/1/2012 0:00,0272,299.52,
1311403,STERILE COTTON ROLL,Surgery ,4420,10/1/2012 0:00,0272,192.18,
1311415,TREACE TEF-TOTAL OSSICULAR REPL,Surgery ,4420,8/24/2017 0:00,0278,1099.45,L8613
1311451,JACKSON PRATT DRAIN,Surgery ,4420,10/1/2012 0:00,0272,560.16,
1311452,JEJUNOSTOMY FEEDING TUBE,Surgery ,4420,10/1/2012 0:00,0272,1187.28,
1311453,JEJUNOSTOMY KIT,Surgery ,4420,10/1/2012 0:00,0272,1690.51,
1311473,COTTONOIDS,Surgery ,4420,10/1/2012 0:00,0272,220.71,
1311474,KNEE IMMOBILIZER,Surgery ,4420,10/1/2012 0:00,0274,725.98,L1830
1311475,COTTON ROLL,Surgery ,4420,10/1/2012 0:00,0272,226.12,
1311480,FISCH EAR PROS,Surgery ,4420,10/30/2015 0:00,0278,1355.47,L8613
1311488,TREPHINE BLADE DISP,Surgery ,4420,10/1/2012 0:00,0272,2103.63,
1311501,CYSTO TUBING WAY,Surgery ,4420,10/1/2012 0:00,0272,705.39,
1311524,HERNIA MESH,Surgery ,4420,2/26/2018 0:00,0278,0,C1781
1311525,MUSLIN BANDAGE 4 X 15,Surgery ,4420,10/1/2012 0:00,0272,721.1,
1311527,MERSILENE MESH 12 X 12,Surgery ,4420,12/20/2019 0:00,0278,888.56,C1781
1311529,Ventral Hernia Mesh 25x 20cm with Skirt,Surgery ,4420,6/7/2016 0:00,0278,7604.35,C1781
1311534,MESHGRAFT DEMA CARRIER II,Surgery ,4420,10/1/2012 0:00,0636,485.49,Q4106
1311536,Biologic Mesh FlexHD Structural 16x20cm,Surgery ,4420,6/1/2016 0:00,0636,61860,Q4128
1311540,EPISTAT NASAL CATHETER,Surgery ,4420,10/1/2012 0:00,0272,873.07,
1311549,NASAL TAMP X,Surgery ,4420,10/1/2012 0:00,0272,168.7,
1311604,POOLE SUCTION TIP,Surgery ,4420,10/1/2012 0:00,0272,87.28,
1311605,RANEY CLIPS PER PKG,Surgery ,4420,10/1/2012 0:00,0272,278.9,
1311608,POWER HAND DRILL,Surgery ,4420,8/6/2013 0:00,0272,512.24,
1311609,PUDENZ CARDIAC CATHETER,Surgery ,4420,10/1/2012 0:00,0272,1842.98,
1311610,CRAINAL FRAMELESS BIOPSY,Surgery ,4420,12/17/2013 0:00,0272,0,
1311611,RADIAL ARTERY 20G,Surgery ,4420,10/1/2012 0:00,0272,62.66,
1311612,POLYENTHYLENE INSERT,Surgery ,4420,8/1/2011 0:00,0278,0,
1311620,RAE NASAL TRACHEAL TUBE,Surgery ,4420,10/1/2012 0:00,0272,441.94,
1311625,PORT-A CATH (MRI IMPLANTED),Surgery ,4420,10/30/2015 0:00,0278,5140.53,C1788
1311627,JORDONS OCULAR IMPLANT 18mm SILICONE,Surgery ,4420,12/19/2019 0:00,0278,252,L8610
1311632,SURGERYLEVEL 1 1st 30 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,2865.6,
1311634,SURGERYLEVEL 1 ADD 15MINUTES,Surgery ,4420,10/1/2012 0:00,0360,716.4,
1311636,SURGERYLEVEL 2 1st 30 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,3295.44,
1311638,SURGERY LEVEL 2 ADD 15 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,1153.32,
1311640,SURGERY LEVEL 3 1st 30 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,3789.75,
1311642,SURGERY LEVEL 3 ADD 15MINUTES,Surgery ,4420,10/1/2012 0:00,0360,1326.42,
1311644,SURGERY LEVEL 4 1st 30 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,4358.22,
1311646,SURGERY LEVEL 4 ADD 15 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,1525.38,
1311648,SURGERY LEVEL 5 1st 30 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,5011.95,
1311651,RESECT LOOP STRZ,Surgery ,4420,10/1/2012 0:00,0272,848.85,
1311652,SURGERY LEVEL 5 ADD 15 MINUTES,Surgery ,4420,10/1/2012 0:00,0360,1754.18,
1311700,STOPCOCK 3-WAY K-75,Surgery ,4420,10/1/2012 0:00,0272,38.67,
1311708,SILASTIC SHEET,Surgery ,4420,10/1/2012 0:00,0278,1063.87,
1311709,SHAH AURAL DRESSING,Surgery ,4420,10/1/2012 0:00,0272,306.19,
1311710,SILASTIC TUB,Surgery ,4420,10/1/2012 0:00,0278,415.15,
1311714,PACU STANDARD 1st HOUR,Surgery ,4420,10/1/2012 0:00,0710,1818.26,
1311716,PACU STANDARD ADD 15MIN,Surgery ,4420,10/1/2012 0:00,0710,453.26,
1311717,STAMEY SUPRAPUBIC CATH,Surgery ,4420,10/1/2012 0:00,0272,678.85,C2627
1311719,PACU COMPLEX 1st HOUR,Surgery ,4420,10/1/2012 0:00,0710,2367.6,
1311721,PACU COMPLEX ADD 15 MIN,Surgery ,4420,10/1/2012 0:00,0710,639.6,
1311723,RICHARDS STAPES PROSTHESIS,Surgery ,4420,12/19/2019 0:00,0278,1236.19,L8613
1311724,RICHARDS CONCISE CEMENT SCULP KIT,Surgery ,4420,10/1/2012 0:00,0272,1030.15,
1311730,IMPLANT ANCHOR SCREW 0-50,Surgery ,4420,10/30/2015 0:00,0278,300,C1713
1311732,IMPLANT ANCHOR SCREW 51-100,Surgery ,4420,10/30/2015 0:00,0278,480,C1713
1311735,RICHARDS HOUSE R WIRE LOOP,Surgery ,4420,10/1/2012 0:00,0278,606.27,
1311737,IMPLANT ANCHOR SCREW 101-150,Surgery ,4420,2/28/2018 0:00,0278,825,C1713
1311738,RICHARDS HOUSE-TYPE LOOP,Surgery ,4420,10/1/2012 0:00,0278,893.68,
1311740,PRE BENT SPINAL ROD,Surgery ,4420,2/11/2020 0:00,0278,0,
1311742,IMPLANT ANCHOR SCREW 151-200,Surgery ,4420,10/30/2015 0:00,0278,960,C1713
1311744,IMPLANT ANCHOR SCREW 200-250,Surgery ,4420,10/30/2015 0:00,0278,1200,C1713
1311746,IMPLANT ANCHOR SCREW 251-300,Surgery ,4420,10/30/2015 0:00,0278,1200,C1713
1311750,IMPLANT ANCHOR SCREW 301-400,Surgery ,4420,10/30/2015 0:00,0278,1920,C1713
1311752,IMPLANT ANCHOR SCREW 401-500,Surgery ,4420,10/30/2015 0:00,0278,2400,C1713
1311753,T TUBE,Surgery ,4420,7/29/2013 0:00,0272,516.34,
1311756,T-LIF CAGE SPINE,Surgery ,4420,8/1/2011 0:00,0278,0,
1311758,SITE RITE STERILE NEEDLE,Surgery ,4420,10/1/2012 0:00,0272,114.91,
1311760,IMPLANT ANCHOR SCREW 501-600,Surgery ,4420,10/30/2015 0:00,0278,2880,C1713
1311762,IMPLANT ANCHOR SCREW 601-750,Surgery ,4420,10/30/2015 0:00,0278,3600,C1713
1311764,IMPLANT ANCHOR SCREW 751-100,Surgery ,4420,10/30/2015 0:00,0278,4800,C1713
1311790,VBR SM 12x16-25 Ti Angled 6,Surgery ,4420,10/30/2020 0:00,0278,47500,
1311801,CURETTE TISSUE TRAP,Surgery ,4420,10/1/2012 0:00,0272,337.65,
1311802,URETERAL CATH,Surgery ,4420,10/1/2012 0:00,0272,596.74,C1758
1311803,URE STENT SING/DBT J DILATI,Surgery ,4420,2/5/2020 0:00,0278,568.85,
1311804,COOK URETERAL DIALATOR SET,Surgery ,4420,10/1/2012 0:00,0272,1174.14,
1311805,URETERAL DIL CATH GU7625H,Surgery ,4420,10/1/2012 0:00,0272,2327.92,
1311806,COOK BALLOON DIALATION CATH,Surgery ,4420,10/1/2012 0:00,0272,1418.54,C1726
1311808,COOK INFLATION GAUGE,Surgery ,4420,10/1/2012 0:00,0272,1410.55,
1311809,ARTHROCARE PRODUCT,Surgery ,4420,10/1/2012 0:00,0272,2678.42,
1311820,3.2MM ROUND BUR STERILE,Surgery ,4420,8/6/2013 0:00,0272,1251.61,
1311825,25.4MM DIAMOND WHEEL BUR STERILE,Surgery ,4420,8/6/2013 0:00,0272,1988.24,
1311850,VESSEL LOOP,Surgery ,4420,10/1/2012 0:00,0272,67.68,
1311900,WOUND PROTECTOR,Surgery ,4420,10/1/2012 0:00,0272,448.92,
1312004,AUTO SURGICLIP M 9.5,Surgery ,4420,10/1/2012 0:00,0272,901.38,
1312019,ACE DRILL AND PIN SET,Surgery ,4420,2/11/2020 0:00,0272,927.14,
1312022,ACE 4 HOLE PLATE,Surgery ,4420,10/30/2015 0:00,0278,1648.26,C1713
1312024,32MM SHORT NECK,Surgery ,4420,10/1/2012 0:00,0278,4437.69,
1312027,ADAPTOR MICRO STANDARD,Surgery ,4420,10/1/2012 0:00,0272,556.27,
1312030,AUTO SUTURE ENDO MINI RETRACTOR,Surgery ,4420,10/1/2012 0:00,0272,2050.03,
1312032,ACCESSORY KIT,Surgery ,4420,10/1/2012 0:00,0272,1802.8,
1312033,ESMARK 4X4,Surgery ,4420,10/1/2012 0:00,0272,133.45,
1312034,NITROGEN LIQUID,Surgery ,4420,10/1/2012 0:00,0272,463.58,
1312035,ALCON OPTH CRESENT KNIFE,Surgery ,4420,10/1/2012 0:00,0272,297.73,
1312036,AUTO SUTURE GRASPER/RETRIEVER,Surgery ,4420,10/1/2012 0:00,0272,1164.12,
1312038,ALCON UNIPAK 20000,Surgery ,4420,10/1/2012 0:00,0272,1234.7,
1312039,ALCON AVIT IRRIGATION,Surgery ,4420,10/1/2012 0:00,0272,2772.81,
1312040,AUTO SUTURE SURGINEEDLE,Surgery ,4420,10/1/2012 0:00,0272,556.27,
1312041,ALCON OPTH SHORT KNIFE,Surgery ,4420,10/1/2012 0:00,0272,220.48,
1312043,LENS ALCON IOL TFNT00,Surgery ,4420,2/1/2020 0:00,0276,4975,V2788
1312047,EHTICON SCISSOR,Surgery ,4420,10/1/2012 0:00,0272,1202.61,
1312050,ALCON OPTH SLIT KNIFE,Surgery ,4420,10/1/2012 0:00,0272,280.95,
1312052,ALCON HYDROSONIC KIT,Surgery ,4420,10/1/2012 0:00,0272,1112.56,
1312053,ALCON UNIPAK,Surgery ,4420,10/1/2012 0:00,0272,300.28,
1312057,PERITENEAL CATHETER,Surgery ,4420,10/1/2012 0:00,0272,1545.24,
1312058,CATHETER PASSER,Surgery ,4420,10/1/2012 0:00,0272,1236.19,
1312059,DE UA VALVE LEVEL I,Surgery ,4420,10/1/2012 0:00,0272,5022.02,
1312061,ACE CAPT HIP SYS THREAD GUI,Surgery ,4420,8/6/2013 0:00,0272,484.94,
1312062,ACE CAPT HIP SYS 3.8 DRILL,Surgery ,4420,8/6/2013 0:00,0272,1058.25,
1312063,ACE CAPT HIP SYS 140.100MM,Surgery ,4420,12/23/2019 0:00,0278,2314.75,C1776
1312064,ACE CAPT HIP SYS 140.130MM,Surgery ,4420,12/23/2019 0:00,0278,2601.4,C1776
1312065,ACE CAPT HIP SYS 140.160MM,Surgery ,4420,12/23/2019 0:00,0278,2909.95,C1776
1312066,ACE CAPT HIP SYS 150.100MM,Surgery ,4420,12/23/2019 0:00,0278,2314.75,C1776
