chg_cod_ext_id,chg_desc,ref_eff_ts,row_sta_cd,table_int_id,ref_int_id,org_int_id,lst_mod_id,lst_mod_ts,compute_0010,org_nm,gl_account_id,gl_sub_acct,chg_type_int_id,cod_dtl_ds,active_dt,cod_dtl_ext_id,chg_amt_1,cpt_mod_id,cpt4_ext_id,gl_stat
301002684,CATH TRAY MAHURKAR STRT,01/15/2016 18:41:29:88,A,600,88432,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/16/2018 0:00,278,743.4,,C1752,
301002974,"CATH,ABBOT SVO2 CCO FIBEROPTIC",01/15/2016 18:41:29:88,A,600,86276,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,2408.7,,,
301003064,SOL DEX 5% INJ 1000ML,01/15/2016 18:41:29:88,A,600,86212,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,J7070,
301003139,SHEATH/PERCUTANEOUS INTR KIT 9FR,01/15/2016 18:41:29:88,A,600,88433,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/16/2018 0:00,272,222.6,,C1894,
301003171,"TRAY, PERICARDIOCENTESIS",01/15/2016 18:41:29:88,A,600,86293,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,1918.35,,,
301003181,RADIAL ARTERY CATH KIT,01/15/2016 18:41:29:88,A,600,86261,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,56.7,,,
301003182,ARTERIAL LINE KIT 20GA,01/15/2016 18:41:29:88,A,600,86269,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,76.65,,,
301003183,ARTERIAL LINE KIT 18G,01/15/2016 18:41:29:88,A,600,86264,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,76.65,,,
301003207,"IMMOBILIZER, SHOULDER X-LARGE",01/15/2016 18:41:29:88,A,600,86251,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,73.5,,,
301004264,DRESS RESTORE CALCIIUM ALG 4X4,01/15/2016 18:41:29:88,A,600,89963,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/22/2018 0:00,272,14.7,,A6197,
301005344,DRESSING RESTORE FOAM 4X4,01/15/2016 18:41:29:88,A,600,89964,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/22/2018 0:00,272,21,,A6209,
301005378,ARTERIAL LINE KIT 20X3,01/15/2016 18:41:29:88,A,600,89965,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/22/2018 0:00,272,91.35,,C1725,
301005552,"KIT, TWO-LUMEN CENTRAL ACCESS",01/15/2016 18:41:29:88,A,600,86301,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,250.26,,,
301005783,DUODERM (THICK) 4X4,01/15/2016 18:41:29:88,A,600,86325,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,36.75,,,
301005792,IMMOBILIZER SHOULDER XXL,02/08/2016 08:39:08:113,A,600,86440,6022,cadench0,02/08/2016 08:39:08:113,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,156.45,,,
301009002,CARDIOVERSION - OUTPATIENT ONLY,06/03/2016 11:38:12:287,A,600,96090,6022,msilcio,06/03/2016 11:38:12:287,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,480,1509,,92960,
301009013,EKG - 12 LEAD,04/15/2013 06:45:36:587,A,600,95225,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,730,653,,93005,
301009042,TEE PROCEDURE,06/03/2016 11:38:12:287,A,600,96112,6022,msilcio,06/03/2016 11:38:12:287,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,483,1301,,93318,
301009043,INSERT NON-TUNNELED CV CATH >=5,06/03/2016 11:38:12:287,A,600,96113,6022,msilcio,06/03/2016 11:38:12:287,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,761,4320,,36556,
301009100,SRG PROC SMPL BEDSIDE W/O SEDANE,04/15/2013 06:45:36:587,A,600,96334,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,761,1924,,,
301009101,SURG PROC SMPL BEDSIDE W/SEDANES,04/15/2013 06:45:36:587,A,600,96335,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,761,3321,,,
301009102,SRG PROC CMPLX BEDSIDE W/SEDANES,04/15/2013 06:45:36:587,A,600,96336,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,761,4040,,,
301009103,INFUSION BLOOD PRODUCT-ONCE DAY,04/15/2013 06:45:36:587,A,600,95430,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,391,1078,,36430,
301010001,CATHETER MAHURKAR 11.5F X 16CM,02/04/2016 14:13:09:943,A,600,86442,6022,msilcio,02/04/2016 14:13:09:943,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,360.15,,,
301010274,BOOT VASCULR ROOKE UNIVERSAL SIZ,01/15/2016 18:41:29:88,A,600,88440,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/16/2018 0:00,272,441,,,
301010324,FLEXI-SEAL FECAL MANAGEMENT SYS,01/15/2016 18:41:29:88,A,600,86258,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,759.15,,,
301013062,SOL D5 9% 100ML,01/15/2016 18:41:29:88,A,600,86216,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,,
301013077,SOL LAC RINGER 1000ML,01/15/2016 18:41:29:88,A,600,86220,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,J7070,
301013082,SOL 9% NS INJ 1000ML,12/28/2015 07:44:04:197,A,600,94379,6022,cadench0,12/28/2015 07:44:04:197,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/21/2020 0:00,258,96.6,,,
301013086,SOL 9%NS 500ML,12/21/2015 12:41:59:643,A,600,94380,6022,msilcio,12/21/2015 12:41:59:643,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/21/2020 0:00,258,96.6,,,
301013088,SOL .45% NS 500ML,01/15/2016 18:41:29:88,A,600,94381,6022,powerkh0,01/15/2016 18:41:29:88,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/21/2020 0:00,258,96.6,,,
301013094,SOL .45% NS 1000ML,01/15/2016 18:44:26:193,A,600,94382,6022,powerkh0,01/15/2016 18:44:26:193,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/21/2020 0:00,258,96.6,,,
301013100,SOL D5% LR 1000ML,01/15/2016 18:41:32:187,A,600,86224,6022,powerkh0,01/15/2016 18:41:32:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,,
301013101,SOL DEX 10% INJ 1000ML,01/15/2016 18:41:32:187,A,600,86228,6022,powerkh0,01/15/2016 18:41:32:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,,
301013102,SOL DEX 5% .225% NS 1000ML,01/15/2016 18:41:32:187,A,600,86232,6022,powerkh0,01/15/2016 18:41:32:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,,
301013103,SOL D5/ .45%NS INJ 1000ML,01/15/2016 18:41:32:187,A,600,86205,6022,powerkh0,01/15/2016 18:41:32:187,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,,
301013104,SOL D5/ .45%NS INJ 500ML,01/15/2016 18:41:32:203,A,600,86201,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,,
301014482,SOL DEX 5% 500ML,01/15/2016 18:41:32:203,A,600,86209,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,258,96.6,,J7060,
301020008,DRESS RESTRE CALC ALG 12ROPE/6,01/15/2016 18:41:32:203,A,600,89969,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/22/2018 0:00,272,8.11,,A6199,
301020009,RESTORE HYDROGEL 3 OZ,01/15/2016 18:41:32:203,A,600,86353,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,25.2,,A6248,
301020044,NEEDLE HUBER SAFETY 20GX3/4,01/15/2016 18:41:32:203,A,600,86361,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,40.95,,,
301020045,NEEDLE HUBER SAFETY 20GX1,01/15/2016 18:41:32:203,A,600,86365,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,40.95,,,
301020046,MEPILEX TRANSFER 6X8,01/15/2016 18:41:32:203,A,600,86321,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,29.4,,,
301020047,"DRESS MEPILEX BORDER 7X7"" SACRM",01/15/2016 18:41:32:203,A,600,91706,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,7/12/2018 0:00,272,36.75,,,
301020048,"DRESSING RESTORE CONT LAYER 4X5""",01/15/2016 18:41:32:203,A,600,86329,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,39.9,,A6207,
301020051,"DRESS RESTRE CONTACE LAYER 2X2""",01/15/2016 18:41:32:203,A,600,88442,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/16/2018 0:00,272,16.8,,A6206,
301020052,"DRESSING RESTORE LITE FOAM 4X5""",01/15/2016 18:41:32:203,A,600,86341,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,32.55,,A6210,
301040040,CATHETER ICY KIT 9.3FR 38CM,01/15/2016 18:41:32:203,A,600,86312,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,2197.65,,,
301040041,CATHETER QUATTRO KIT 9.3FR 45CM,01/15/2016 18:41:32:203,A,600,86314,6022,powerkh0,01/15/2016 18:41:32:203,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,2/18/2017 0:00,272,2079,,,
301073035,VEST POSTHORAX LADIES LARGE,09/04/2019 14:20:08:04,A,600,93831,6022,r_craneware,09/04/2019 14:20:08:04,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,1/1/1960 0:00,272,865,,,
301073036,VEST POSTHORAX LADIES XLARGE,09/04/2019 14:20:17:38,A,600,93832,6022,r_craneware,09/04/2019 14:20:17:38,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,1/1/1960 0:00,272,865,,,
301073037,VEST POSTHORAX LADIES XXLARGE,09/04/2019 14:20:25:64,A,600,93833,6022,r_craneware,09/04/2019 14:20:25:64,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,1/1/1960 0:00,272,903,,,
301073038,VEST POSTHORAX MEN LARGE,09/04/2019 14:20:33:863,A,600,93834,6022,r_craneware,09/04/2019 14:20:33:863,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,1/1/1960 0:00,272,865,,,
301073039,VEST POSTHORAX MEN XLARGE,09/04/2019 14:20:42:27,A,600,93835,6022,r_craneware,09/04/2019 14:20:42:27,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,1/1/1960 0:00,272,865,,,
301073040,VEST POSTHORAX MEN XXLARGE,09/04/2019 14:20:50:683,A,600,93836,6022,r_craneware,09/04/2019 14:20:50:683,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,1/1/1960 0:00,272,903,,,
301090075,COLLCT VENOUS BLOOD-VENIPUNCTURE,04/15/2013 06:45:36:587,A,600,96114,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,300,109,,36415,
301094053,CHEST TUBE INSERTION,06/03/2016 11:38:12:287,A,600,96115,6022,msilcio,06/03/2016 11:38:12:287,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,761,1618,,32551,
301094061,COLLCT BLOOD-VENOUS ACCESS DVICE,11/29/2016 09:27:16:813,A,600,96116,6022,cadench0,11/29/2016 09:27:16:813,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,761,261,,36591,
301094062,COLLECT BLOOD-EXIST CENTRAL LINE,04/08/2016 10:07:56:323,A,600,97367,6022,msilcio,04/08/2016 10:07:56:323,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,300,261,,36592,
301094063,ARTERIAL PUNCTURE,04/08/2016 10:07:56:323,A,600,95986,6022,msilcio,04/08/2016 10:07:56:323,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,300,272,,36600,
301094093,INSERTION OF SWAN GANZ,06/03/2016 11:38:12:287,A,600,96093,6022,msilcio,06/03/2016 11:38:12:287,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,480,2854,,93503,
301095833,ARTERIAL LINE INSRT PERCUTANEOUS,06/03/2016 11:38:12:287,A,600,96117,6022,msilcio,06/03/2016 11:38:12:287,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14791,Charge,3/17/2021 0:00,761,1017,,36620,
301098203,ICU/CCU RM CHG,04/15/2013 06:45:36:587,A,600,95463,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,3/17/2021 0:00,200,5101,,,
301098204,CCU TELE RM CHG,04/15/2013 06:45:36:587,A,600,95440,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,3/17/2021 0:00,110,4351,,,
301098220,ICU/CCU MS ISOLATION RM CHG,03/21/2016 12:40:44:617,A,600,95980,6022,msilcio,03/21/2016 12:40:44:617,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,3/17/2021 0:00,110,4272,,,
301098221,CCU TELEMETRY ISOLATION RM CHG,03/21/2016 12:40:44:617,A,600,95981,6022,msilcio,03/21/2016 12:40:44:617,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,3/17/2021 0:00,110,4571,,,
301098222,ICU/CCU ISOLATION RM CHG,03/21/2016 12:40:44:617,A,600,95978,6022,msilcio,03/21/2016 12:40:44:617,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,3/17/2021 0:00,200,5321,,,
301098230,ICU/CCU MS RM CHG,03/21/2016 12:40:44:617,A,600,95979,6022,msilcio,03/21/2016 12:40:44:617,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,3/17/2021 0:00,110,4051,,,
301098335,CCU ICU OBSERVATION CHG,09/25/2020 15:09:15:393,A,600,94733,6022,jimengv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,9/25/2020 0:00,762,0,,,
301098408,ICU/CCU SUB ACUTE RM CHG,03/20/2020 15:01:49:01,A,600,97372,6022,powerkv0,03/20/2020 15:01:49:01,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3010,,14792,Room and Bed Charges,3/17/2021 0:00,199,2363,,,
400001036,G-ESOPH REFLUX W/MUCOSAL PH,01/15/2021 11:07:13:297,A,600,97526,6022,r_craneware,01/15/2021 11:07:13:297,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,3000,,14791,Charge,3/17/2021 0:00,360,2375,,91035,
400009002,ARTERIAL LINE PLACEMENT,04/15/2013 06:45:36:587,A,600,96118,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,761,525,,36140,
400009006,CARDIOVERSION-ELETRICAL EXTERNAL,02/24/2016 13:35:16:56,A,600,96089,6022,msilcio,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,480,1509,,92960,
400009015,EKG - 12 LEAD,04/15/2013 06:45:36:587,A,600,95226,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,730,653,,93005,
400013086,SOL 9%NS 500ML,01/15/2016 18:41:32:25,A,600,94383,6022,powerkh0,01/15/2016 18:41:32:25,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,2/21/2020 0:00,258,96.6,,,
400013088,SOL .45% NS 500ML,01/15/2016 18:41:32:25,A,600,94384,6022,powerkh0,01/15/2016 18:41:32:25,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,2/21/2020 0:00,258,96.6,,,
400090004,MODERATE SEDATION EA ADDL 15MIN,05/24/2017 10:04:08:35,A,600,96073,6022,hornalv0,05/24/2017 10:04:08:35,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,370,1654,,99153,
400090006,MOD SEDATION INITIAL 15 >=5 YRS,05/24/2017 10:04:19:473,A,600,96119,6022,hornalv0,05/24/2017 10:04:19:473,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,370,2625,,99152,
400090075,COLLCT BLOOD VENOUS-VENIPUNCTURE,04/15/2013 06:45:36:587,A,600,96120,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,300,109,,36415,
400090600,OP IV INF TX/DX UP TO 1 HR,04/15/2013 06:45:36:587,A,600,95229,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,260,570,,96365,
400090615,OP INJ THER/PROPH/DIAG SC/IM,04/15/2013 06:45:36:587,A,600,95231,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,940,128,,96372,
400090625,OP INJ TX/PROPHY/DX IV PUSH,04/15/2013 06:45:36:587,A,600,95398,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,940,293,,96374,
400090700,OP IV HYDRATE INITIAL UP TO 1 HR,04/15/2013 06:45:36:587,A,600,95227,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,260,570,,96360,
400090701,OP IV HYDRATE EACH ADDL HR,04/15/2013 06:45:36:587,A,600,95228,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,260,128,,96361,
400090702,OP INJ TX/PRPH/DX IV PUSH EA ADD,04/15/2013 06:45:36:587,A,600,96121,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,940,287,,96375,
400090708,OP IV INF SEQUENTIAL UP TO 1 HR,04/15/2013 06:45:36:587,A,600,95230,6022,CNV_charge_master,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,260,570,,96367,
400090712,OP IV INFUSION START OUTSIDE HOSP,12/15/2020 07:39:44:013,A,600,97523,6022,powerkv0,04/15/2013 06:45:36:587,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,260,122,,96379,
400090808,IMMUNIZATION ADMN-1ST VACCINE,03/25/2020 07:10:57:48,A,600,95887,6022,powerkv0,06/03/2015 16:05:15:81,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,771,128,,90471,
400090959,ADMIN INFLUENZA VACCINE-MEDICARE,06/03/2015 15:58:40:087,A,600,95904,6022,silcimv0,06/03/2015 15:58:40:087,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,771,128,,G0008,
400090961,ADM SARSCOV2 30MCG/0.3ML 1ST,01/12/2021 10:38:53:567,A,600,97537,6022,powerkv0,01/12/2021 10:38:53:567,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,771,76,,0001A,
400090962,ADM SARSCOV2 30MCG/0.3ML 2ND,01/12/2021 10:38:53:567,A,600,97540,6022,powerkv0,01/12/2021 10:38:53:567,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,771,124,,0002A,
400090966,BAMKANIVIMAB-xxxx INFUSION,01/18/2021 09:47:31:637,A,600,97578,6022,powerkv0,01/18/2021 09:47:31:637,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,5/6/2021 0:00,771,1512,,M0239,
400090967,REGENERON INFUSION ADMIN,01/18/2021 09:47:31:637,A,600,97530,6022,powerkv0,01/18/2021 09:47:31:637,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,260,1512,,M0243,
400094061,COLLCT BLOOD-VENOUS ACCESS DVICE,05/20/2015 08:15:25:49,A,600,96122,6022,silcimv0,05/20/2015 08:15:25:49,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,761,261,,36591,
400094062,COLLECT BLOOD-PICC LINE,06/04/2015 10:26:37:16,A,600,97366,6022,silcimv0,06/04/2015 10:26:37:16,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,300,261,,36592,
400094063,ARTERIAL PUNCTURE,06/04/2015 10:26:37:16,A,600,95927,6022,silcimv0,06/04/2015 10:26:37:16,BAKERSFIELD HEART HOSPITAL,BAKERSFIELD HEART HOSPITAL,4000,,14791,Charge,3/17/2021 0:00,300,272,,36600,
