CHARGE_CODE,CHARGE_DESCRIPTION,CHARGE,REVENUE_CODE,CPT_CODE,PHARMACY_NDC
4186920,CHAIR CUSH COVER  AIR-CELL,516.18,270,,
4186921,DRESSING  HYDROCONDUCTIVE SM,33.76,270,,
4186922,DRESSING  HYDROCONDUCIVE MD,41.16,270,,
4186923,DRESSING  HYDROCONDUCTIVE LG,91.24,270,,
4186924,HEMOSTAT ABSORBABLE MD,317.85,270,,
4186925,HEMOSTAT ABSORBABLE SM,162.76,270,,
4186926,NORMAL SALINE FLUSH  10ML SYRI,1.32,270,,
4186927,ADAPTER  AEROGEN AEROSOL,53.5,270,,
4186928,ADAPTER  NIF,69.54,270,,
4186929,AIRWAY  ENDOTRACHEAL,17.43,270,,
4186930,AIRWAY  LARYNGEAL MASK,42.35,270,,
4186931,AIRWAY  NASOPHARYNGEAL,15.61,270,,
4186932,AIRWAY  ORAL,3.74,270,,
4186933,BITE BLOCK ADULT SCOPE SAVER,23.61,270,,
4186934,BITE BLOCK ADULT ETT SAVER,35.21,270,,
4186935,BITE BLOCK ORAL LOLLIPOP,6.29,270,,
4186936,BRONCH SUPPLIES BIOPSY VALVE,36,270,,
4186937,BRONCH SUPPLIES CHANNEL BRUSH,14.64,270,,
4186938,BRONCH SUPPLIES REVITAL OX,14.7,270,,
4186939,BRONCH SUPPLIES SUCTION VALVE,63.24,270,,
4186940,CHAMBER HUMIDIFIER,67.48,270,,
4186941,CIRCUIT METANEB,514.33,270,,
4186942,CO2 DETECTOR,54.48,270,,
4186943,BARYNGOSCOPE BLADE MILLER,28.42,270,,
4186944,LARYNGOSCOPE BLADE MAC,25.9,270,,
4186945,LARYNGOSCOPE HANDLE DISPOSABLE,72.3,270,,
4186946,MASK ELBOW  FOR USE W/AF531,76.79,270,,
4186947,OPTIFLOW ADAPTER - TRACH,143.78,270,,
4186948,OXYSENSOR RREPLACEMENT TAPES,9.44,270,,
4186949,STAT COVER  GVL,86.47,270,,
4186950,TRACH DCT BIVONA XLT,1010.45,270,,
4186951,CLEANSER WOUND CARE SALINE SPR,20.54,270,,
4186952,OSTOMY STRIP PASTE,23.3,270,,
4186953,BARRIER  SKIN,33.63,270,,
4186954,OS POUCH  FISTULA WOUND SM,50.43,270,,
4186955,OS POUCH  FISTULA WOUND LG,129.8,270,,
4186956,OS POUCH 1 PC,17.78,270,,
4186957,OS POUCH 1 PC  CONVEX,21.97,270,,
4186958,BELT OSTOMY,22.4,270,,
4186960,OSTOMY TAIL CLOSURE,4.73,270,,
4186961,VASCULAR ENTRY SYSTEM,350.93,270,,
4186962,DRESSING  WND VAC MD,309.11,270,,
4186963,DRESSING WND VAC FOAM LG,231.96,270,,
4186964,WND VAC SKIN DRAPE,319.25,270,,
4186965,DRESSING PLEURAL DRAIN,102.86,270,,
4186966,DRESSING BACTERIOSTA MD,102.86,270,,
4186967,SEATED POSITIONING SYSTEM,713.99,270,,
4186970,FEMALE CATHETER EXTERNAL EA,29.66,270,,
4186971,DRESSING  COLLAGEN SM,47.86,270,,
4186972,DRESSING  COLLAGEN MD/LG,166.67,270,,
4186973,DRESSING-ADVANCED SKIN PROTECT,36,270,,
4186974,TAPE CLOTH,4.15,270,,
4186975,BANDAGE TUBULAR EX SM,135.33,270,,
4186976,BANDAGE TUBULAR SM,168.68,270,,
4186977,BANDAGE TUBULAR MD,202.08,270,,
4186978,BANDAGE TUBULAR LG,323.07,270,,
4186980,DRESSING BURN,20.26,270,,
4186981,ACUTE MALE CATHETER EXTERNAL E,74.14,270,,
4200002,ANESTH LOCAL 30MIN,221.47,370,,
4200003,ANESTH LOCAL ADD 30M,110.73,370,,
4200004,ANESTH  MAC 30MIN,221.47,370,,
4200005,ANESTH MAC ADD 30MIN,110.73,370,,
4200006,ANESTH SPIN ADD 30MI,221.47,370,00630,
4200007,ANESTH SPINAL 30MIN,442.91,370,00630,
4220004,SURG MAJOR,1100,360,,
4226000,TRANSPORT - VENT SUP,1348.01,360,A0426,
4226001,TRANSPORT - NON VENT,974.95,360,A0428,
4226004,SURG MINOR,900,361,,
4226006,TRANSPORT - SPECIALT,481.42,360,A0434,
4230000,DEBRDMNT BONE;FIRST 20SQ CM,5067.96,361,11044,
4230001,DEBRDMNT MUSCLE;FIRST 20SQ CM,1431.83,361,11043,
4230002,DEBRDMNT TISSUE;FIRST 20SQ CM,1346.13,361,11042,
4230003,INCISION & REM FOREI,219.28,361,10120,
4230004,BRONCHOSCOPY  DIAGNO,4234.92,361,31622,
4230009,TRACHEOBRONCHOSCOPY,1449.46,361,31615,
4230010,TRACHEOSTOMY  PLANNE,1559.84,361,31600,
4230012,INSERT PICC W/O IMAGING,2026.35,320,36569,
4230013,INSERT NON TUN CEN VEN CATH,11187.26,320,36556,
4230014,PERIPH CENTRAL VENOUS CATH,3448.45,320,36571,
4230015,REMOVAL TUN CENTRL VEN CATH,1139.4,361,36589,
4230016,REPLACE TUN CENTRL VEN CATH,3283.48,361,36581,
4230017,TUNNEL CENTRAL VENOUS CATH,6352.39,361,36558,
4230018,COLONOSCOPY FLEX DIA,4262.16,361,45378,
4230019,COLONOSCOPY FLEX W/B,1270.23,361,45380,
4230020,COLONOSCOPY FLX W/RE,1115.93,361,45384,
4230021,COLONOSCOPY FLX W/RE,1115.93,361,45385,
4230023,SIGMOIDOSCOPY  FLEX,705.24,361,45331,
4230024,SIGMOIDOSCOPY FLEX W,1238.22,361,45333,
4230025,UPPER GASTROENDO BIO,2576.24,361,43239,
4230026,UPPER GASTROENDO DIA,2205.69,361,43235,
4230027,UPPER GASTROENDO PLA,3592.14,361,43246,
4230028,CYSTOURETHROSCOPY DI,3594.93,361,52351,
4230029,CYSTOURETHROSCOPY W/,940.91,361,52310,
4230031,BONE MARROW BIOPSY,1625.9,361,38221,
4230032,BONE MARROW ASPIRATI,347.79,361,38220,
4230033,BRONCHOSCOPY W/BIOPS,6301.97,361,31625,
4230034,BRONCHOSCOPY  CLEAR,11591.74,361,31645,
4230035,CLEARANCE OF AIRWAYS,115.95,361,31725,
4230042,INTRO CATH SUPR/INFER VENA CAV,2173.8,361,36010,
4230047,REPLACE CVAD CATH,1272.53,320,36580,
4230048,REPLACE PICC W/IMAGING,4425.1,320,36584,
4230055,INTRO  GASTROINTESTINAL TUBE,341.67,750,44500,
4230060,INJECTION FOR BLADDER X-RAY,1497.35,320,51600,
4230062,PLACE CATHETER RENAL,997.61,361,36011,
4230065,CONVERSION OF PG TO,1375.4,361,44373,
4230067,CONVERSION OF GT TO,1276.36,361,49446,
4230069,INSERT PERCUT G-TUBE,4297.95,361,49440,
4230072,REPLACE GASTRO/CECOS TUBE W/FL,1835.12,320,49450,
4230073,REPLACE DUODEN/JEJUN TUBE W/FL,486.08,320,49451,
4230074,REPLACE GASTRO-JEJUN TUBE W/FL,396.13,320,49452,
4230082,ABDOMNL PARACENTSIS;W/IMAG GUI,2208.21,361,49083,
4230084,INSERT VENA CAVA FILTER RAD S&,18299.16,361,37191,
4230088,THORACENTESIS NEEDLE/CATH W/IM,4732.58,361,32555,
4230090,PLEURAL DRAIN INSERT CATH;W/IM,6048.07,361,32557,
4231021,REP GAS TUB W/REM W/O IMAGE,567.18,361,43762,
4231022,REP GAS TUBE W REV,567.18,361,43763,
4270000,US ABDOMEN COMPLETE,1041.74,402,76700,
4275021,US GUID FOR NEEDLE G,3332.95,402,76942,
4275024,US CHEST ECHO,810.44,402,76604,
4275025,US TRANSRECTAL,1466.74,402,76872,
4275026,US SOFT TISSUES HEAD,771.39,402,76536,
4275027,US RETROPER COMPLETE,992.13,402,76770,
4276000,TRANSPORT - VENT SUP,1550.21,402,A0426,
4276001,TRANSPORT - NON VENT,1328.74,402,A0428,
4276002,TRANSPORT - SPECIALT,553.63,402,A0434,
4276003,US ABD LTD SPLEEN,981.58,402,76705,
4276004,BLADDER SCAN,2170.3,940,51798,
4276005,US ABD LTD GALL BLAD,1061.94,402,76705,
4276006,US RETROPER LIMITED,793.7,402,76775,
4276007,US ABD LTD LIVER,1095.73,402,76705,
4276009,US PELVIC (NON OB) C,838.99,402,76856,
4276010,US SCROTUM & CONTENT,1353.01,402,76870,
4276011,US GUIDANCE FOR VASC,2052.95,402,76937,
4276016,TRANSVAGINAL US  NON,744.11,402,76830,
4276017,US ABDOMEN LTD,908.09,402,76705,
4276018,US EXAM EXTRMTY W/IMG DOC;COMP,393.25,402,76881,
4276019,US EXAM EXTRMTY W/IMG DOC;LIMT,2044.06,402,76882,
4276025,ULTRA BREAST UNLAT W IMA COMP,472.83,402,76641,
4276026,ULTRA BRST UNLAT W IMA LIMIT,387.99,402,76642,
4276035,ULTRASOUND PELVIC W/IMAGE LMTD,218.63,402,76857,
4276036,US BONE DENSITY MEASURE,33.1,402,76977,
4280002,ABDOMEN COMPL ACUTE,752.96,320,74022,
4280010,ANKLE COMP MIN 3 VIE,752.96,320,73610,
4280015,BARIUM ENEMA,2912,320,74270,
4280019,CALCANEUS MIN 2 VIEW,633.39,320,73650,
4280022,SPINE CERVICAL;3 VIEWS OR LESS,726.37,320,72040,
4280031,CHOLANGIOGRAM INTRAO,1136,320,74300,
4280033,CLAVICLE COMPLETE,537.88,320,73000,
4280035,CYSTOGRAM MIN 3 VIEW,768.91,320,74430,
4280041,ELBOW AP & LAT,726.37,320,73070,
4280042,ESOPHAGUS,210.82,320,74220,
4280044,EXTREMITY VENOGRAM U,2023.95,320,75820,
4280045,FACIAL BONES COMP MI,927.6,320,70150,
4280048,FINGER(S) MIN 2 VIEW,429.8,320,73140,
4280050,FLUOROSCOPY UP TO 1,1060.78,320,76000,
4280052,FOOT AP & LAT,726.37,320,73620,
4280053,FOOT COMPLETE MIN 3,790.63,320,73630,
4280054,FOREARM AP & LAT,726.37,320,73090,
4280056,GALLBLADDER,805.33,320,74290,
4280058,HAND 2 VIEWS,726.37,320,73120,
4280059,HAND MIN 3 VIEWS,690.97,320,73130,
4280063,HUMERUS MIN 2 VIEWS,726.37,320,73060,
4280067,KNEE MIN 4 VIEWS,675.27,320,73564,
4280069,KNEE 3 VIEWS,690.97,320,73562,
4280071,SPINE L-S AP & LAT,628.95,320,72100,
4280072,SPINE L-S COMP W/OBL,823.84,320,72110,
4280073,MANDIBLE COMP MIN 4,848,320,70110,
4280074,MASTOIDS  1-2 VIEWS,599.51,320,70120,
4280077,MYELOGRAM LUMB COMP,5429.82,320,72265,
4280079,NECK SOFT TISSUE,547.01,320,70360,
4280086,PELVIS AP ONLY,726.37,320,72170,
4280087,FLUORO C-ARM UP TO 1,740.36,320,76000,
4280090,PYELOGRAM RETROGRADE,889.21,320,74420,
4280093,RIBS UNILATERAL 2 VI,726.37,320,71100,
4280095,SACRUM/COCCYX MIN 2,690.97,320,72220,
4280096,SCAPULA COMPLETE,459.41,320,73010,
4280097,SPINE THORACOLUMBAR,126.51,320,72080,
4280101,SHOULDER  COMPLETE M,726.37,320,73030,
4280102,SINUS 1-2 VIEWS,996.57,320,70210,
4280103,SKULL 1-3 VIEWS,458.72,320,70250,
4280104,SKULL COMP MIN 4 VIE,1395.88,320,70260,
4280105,SMALL BOWEL,949.98,320,74250,
4280108,SPINE SINGLE VIEW,315.02,320,72020,
4280110,STERNUM MIN 2 VWS,716.37,320,71120,
4280111,SWALLOW FUNC W/ RAD,1703.68,320,74230,
4280113,SPINE THORACIC AP &,131.48,320,72070,
4280114,TIBIA-FIBULA AP & LA,1051.93,320,73590,
4280116,TOE(S) MIN OF 2 VIEW,801.69,320,73660,
4280120,UPPER GI W/O KUB,892.79,320,74240,
4280125,WRIST MIN 3 VIEWS,726.37,320,73110,
4280126,WRIST AP & LAT,545.68,320,73100,
4280154,RADIO EX HIP UNILAT W/PEL 1 VI,152.25,320,73501,
4280155,RADIO HIP UNILAT W/PEL 2-3 VIE,209.05,320,73502,
4280158,RAD EX HIP BILAT W/ PEL 3-4 VI,247.05,320,73522,
4280161,RAD EXAM FEMUR MINI 2 VIEW,166.29,320,73552,
4285066,KNEE 1-2 VIEWS,726.37,320,73560,
4285134,SHOULDER 1 VIEW,633.39,320,73020,
4285136,ANKLE AP  & LAT,436.28,320,73600,
4285141,ABSC/FISTULA/SINUS T,1942.2,320,76080,
4285148,NEPHROSTOGRAM S&I,558.69,320,74425,
4285155,SPINE CERVICAL;6 OR MORE VIEWS,1279.27,320,72052,
4285156,GI TUBE INTRODUCTION,638.45,320,74340,
4285158,SINUS COMPLETE MIN 3,814.95,320,70220,
4285159,PELVIS COMP MIN 3 VI,994.42,320,72190,
4285161,ANGIO EXTREM UNILAT,3540.71,320,75710,
4285163,ANGIO EXTREM BILAT S,5003.65,320,75716,
4285164,MANDIBLE 1-3 VIEWS,774.11,320,70100,
4285173,ELBOW COMP MIN 3 VIE,367.62,320,73080,
4285174,EXTREMITY VENOGRAM B,2594.03,320,75822,
4285178,EYE FOREIGN BODY DET,447.79,320,70030,
4285179,MASTOIDS MIN 3 VIEWS,700.13,320,70130,
4286000,FLUOROSCOPY NEEDLE G,2008.65,320,77002,
4286001,COMPLEX DYNAMIC PHAR,1103.76,320,70371,
4286002,ANGIOGRAPHY FOLLOW U,2293.15,320,75898,
4286003,TRANSPORT - VENT SUP,1550.21,320,A0426,
4286004,TRANSPORT - NON VENT,1328.74,320,A0428,
4286005,TRANSPORT - SPECIALT,513.77,320,A0434,
4286007,CHANGE PERCUT TUBE/D,4477.25,320,75984,
4286008,VENOGRAPHY  CAVAL  S,1987.37,320,75827,
4286013,RAD SIMULATION COMPL,1622.19,333,77290,
4286014,RAD THERAPEUTIC RAD,4927.03,333,77417,
4286015,RAD BASIC DOSIMETRY,404.88,333,77300,
4286017,RAD COMPLEX IRREGULA,1019.41,333,77334,
4286018,FLURO GUIDE LOCAL NE,1753.78,320,77003,
4286021,SPECIAL DOSIMETRY,442.49,333,77331,
4286025,X-RAY EQUIPMENT SET,82.17,320,Q0092,
4286028,MADIATION TREAT > 1 MEV COMPLE,1315.47,333,77412,
4286030,RAD TREATMENT 11-19,1008.56,333,77414,
4286033,ERCP-PANCREATIC SCOP,1319.91,320,43260,
4286034,AORTOGRAPHY ABD BY S,12356.11,320,75625,
4286036,FLURO GUIDE CENTRAL,372.05,320,77001,
4286041,RADIATION PHYSICS CO,504.92,333,77336,
4286042,RADIATION TREATMENT,1466.32,333,77413,
4286047,SPINE CERVICAL; 4 OR 5 VIEWS,1038.66,320,72050,
4286052,CONTR INJ RAD EVAL TUBE-G/D/J/,349.9,320,49465,
4286053,CONTRST INJ FOR ASSESSMNT CYST,905.76,320,49424,
4286057,RIBS UNILATERAL;MIN 3 VIEWS,194.07,320,71101,
4286066,RAD EXAM SPINE;THORACIC 3 VIEW,817.19,320,72072,
4286200,X-RAY EXAM CHEST 1 VIEW,708.65,320,71045,
4286201,X-RAY EXAM CHEST 2 VIEWS,726.37,320,71046,
4286204,X-RAY EXAM CHEST 4+ VIEWS,726.37,320,71048,
4286205,X-RAY EXAM CHEST 3 VIEWS,726.37,320,71047,
4286206,X-RAY EXAM ABDOMEN 1 VIEW,101.87,320,74018,
4286207,XRAY EXAM ABDOMEN 2 VIEWS,861.49,320,74019,
4286208,X-RAY EXAM ABDOMEN 3+ VIEWS,861.49,320,74021,
4286319,RADIO SMALL INTEST FOLLO THR S,176.78,320,74248,
4290001,CT ABD WO/W CONTRAST,7295.31,350,74170,
4290002,CT ABDOMEN W/CONTRAS,9448.01,350,74160,
4290003,CT ABDOMEN W/O CONTR,2653.94,350,74150,
4290004,CT GUIDE NEEDLE BIOP,806.55,350,77012,
4290005,CT HEAD/BRAIN WO/W C,7713.05,350,70470,
4290006,CT HEAD/BRAIN W/CONT,2413.39,350,70460,
4290007,CT HEAD/BRAIN W/O CO,4188.01,350,70450,
4290009,CT C-SPINE W/O CONTR,2632.27,350,72125,
4290010,CT CHEST W/CONTRAST,4232.7,350,71260,
4290011,CT CHEST W/O CONTRAS,2537.38,350,71250,
4290012,CT CHEST WO/W CONT,6290.16,350,71270,
4290013,CT LIMITED OR FOLLOW,3903.99,350,76380,
4290018,CT MAXILLOFACIAL W/O,4395.96,350,70486,
4290019,CT NECK W/O CONTRAST,1729.28,350,70490,
4290020,CT NECK WO/W CONTRAS,4314.23,350,70492,
4290022,CT EAR/ORB/SELLA/ETC,4330.34,350,70480,
4290023,CT PELVIS WO/W CONT,3913.98,350,72194,
4290024,CT PELVIS W/CONTRAST,4464.61,350,72193,
4290025,CT PELVIS W/O CONTRA,6153.73,350,72192,
4290027,CT L-SPINE  W/O CONT,4501.8,350,72131,
4290029,CT T-SPINE W/CONTRAS,4314.23,350,72129,
4295031,CT NECK W/CONTRAST,5304.74,350,70491,
4295033,CT EXTREM UPPER W/O,1857.16,350,73200,
4295034,CT T-SPINE W/O CONTR,2754.42,350,72128,
4295035,CT EXTREM LOWER W/O,3355.92,350,73700,
4295036,CT EXTREM LOWER WO/W,3868.86,350,73702,
4295037,CT EXTREM UPPER W/CO,3035.1,350,73201,
4295038,CT GUIDE ABSCESS DRA,897.29,350,75989,
4295039,CT EXTREM LOWER W/CO,4472.06,350,73701,
4295040,CT EXTREM UPPER WO/W,3059.71,350,73202,
4295042,CT EAR/ORB/SELLA/PFO,3806.79,350,70482,
4295043,CT MAXILOFACIAL W/CO,4314.23,350,70487,
4295044,CT MAXILOFACIAL WO/W,4314.23,350,70488,
4295045,CT C-SPINE W/CONTRAS,4825.11,350,72126,
4295046,CT C-SPINE WO/W CONT,4664.83,350,72127,
4295047,CT T-SPINE WO/W CONT,4664.83,350,72130,
4295048,CT L-SPINE W/CONTRAS,4399.19,350,72132,
4295049,CT L-SPINE WO/W CONT,4664.83,350,72133,
4296000,TRANSPORT - VENT SUP,1550.21,350,A0426,
4296001,TRANSPORT - NON VENT,1328.74,350,A0428,
4296002,TRANSPORT - SPECIALT,553.63,350,A0434,
4296008,CONTRAST 350-399 MGS,265.74,255,Q9963,
4296014,CT ANGIOGRAPHY  CHES,8021.79,350,71275,
4296027,LOCM 300-399MG/ML IO,99.65,636,Q9967,
4296028,CT ABDOMEN PELVIS W/CONTRAST,7472.03,350,74177,
4296029,CT ABDOMEN PELVIS W/O CONTRST,6455.54,350,74176,
4296030,CT ANGIO HEAD W/CONTRST,5441.26,350,70496,
4296031,CT ANGIO NECK W/CONTRST,1479.77,350,70498,
4296032,LOCM 100-199MG/ML IODIN PER ML,88.58,255,Q9965,
4296033,LOCM 200-299MG/ML IODIN PER ML,135.08,255,Q9966,
4300003,MRI ABDOMEN W/O CONT,4100.77,610,74181,
4300007,MRI BRAIN W/CONTRAST,5307.95,610,70552,
4300008,MRI BRAIN W/O CONTRA,5362.5,610,70551,
4300009,MRI BRAIN WO/W CONT,5278.56,610,70553,
4300012,MRI C-SPINE W/O CONT,4522.89,610,72141,
4300013,MRI C-SPINE WO/W CO,5613.63,610,72156,
4300016,MRI JOINT LOWER EXTR,5160.36,610,73721,
4300017,MRI JOINT UPPER EXTR,7542.42,610,73221,
4300019,MRI LOW EXTREM (NOT,5275.73,610,73719,
4300021,MRI L-SPINE W/O CONT,6855.67,610,72148,
4300022,MRI L-SPINE  WO/ W C,11179.71,610,72158,
4300029,MRI T-SPINE W/O CONT,5575.82,610,72146,
4300033,MRI UPR EXTREM (NOT,6516.2,610,73218,
4305035,MRI L-SPINE W/CONT,5225.52,610,72149,
4305036,MRI T-SPINE WO/W CON,7567.54,610,72157,
4305038,MRI UPR EXTREM (NOT,5604.25,610,73220,
4305039,MRI ABDOMEN WO/W CON,4884.51,610,74183,
4305041,MRI JOINT LE WO/W CO,5565.89,610,73723,
4305043,MRI JOINT UE WO/W CO,5924.71,610,73223,
4306000,TRANSPORT - VENT SUP,1550.21,610,A0426,
4306001,TRANSPORT - NON VENT,1328.74,610,A0428,
4306002,TRANSPORT - SPECIALT,553.63,610,A0434,
4306003,MRI ANGIO HEAD W/O C,5307.95,610,70544,
4306004,MRI LOW EXTREM (NOT,6290.16,610,73720,
4306005,MRI PELVIS W/CONTRAS,4884.51,610,72196,
4306007,MRI PELVIS;WO/W CONTRAST,6979.56,610,72197,
4306008,INJ;GAD-BASE MR CONTRAST NOS 1,631.17,255,A9579,
4306009,MRI ANGIO NECK WO/W CONTRST,13345.14,610,70549,
4306011,INJ GADOBENAT DIMEGLUMINE PER,677.68,254,A9577,
4360021,AFB SMEAR,130.66,300,87205,
4360022,ALBUMIN SERUM,236.97,300,82040,
4360026,ALDOLASE,250.24,300,82085,
4360027,ALDOSTERONE,285.68,300,82088,
4360028,ALK PHOS ISO,168.31,300,84080,
4360029,PHOSPHATASE ALKALINE,163.84,300,84075,
4360030,ALPH FETOPROTEIN,374.26,300,82105,
4360033,AMIKACIN PEAK,257.96,300,80150,
4360034,AMIKACIN TROUGH,262.81,300,80150,
4360035,AMMONIA,591.31,300,82140,
4360037,AMYLASE,103.34,300,82150,
4360038,AMYLASE URINE,329.95,300,82150,
4360039,ANA SCREEN,617.87,300,86038,
4360042,ANGIOTNSN CONVRT EZ,945.66,300,82164,
4360058,BLEEDING TIME,66.95,300,85002,
4360062,BUN,176.44,300,84520,
4360063,C DIFF A TOXIN SCRN,460.63,300,87324,
4360064,C PEPTIDE LEVEL,1711.87,300,84681,
4360066,C-REACTIVE PROTEIN,625.16,300,86140,
4360067,CA 125 ANTIBODY,305.07,300,86304,
4360069,ANTI-SMOOTH MUSCLE A,132.88,300,86255,
4360072,ANTINUCL ANTIBODY TI,148.4,300,86039,
4360079,BILIRUBIN DIRECT,173.93,300,82248,
4360080,BILIRUBIN TOTAL,176.44,300,82247,
4360081,BILIRUBIN TOTAL AND,57.58,300,82247,
4360082,COMP METABOLIC PANEL,1202.41,300,80053,
4360085,CALCIUM IONIZED,383.13,300,82330,
4360086,CALCIUM SERUM TOTAL,138.62,300,82310,
4360089,CARBAMAZ/TEGRETOL,241.4,300,80156,
4360094,CBC W/AUTO PLT W/AUT,541.96,300,85025,
4360099,CEA,389.78,300,82378,
4360103,CELL CT FLUIDS DIFF,205.95,300,89051,
4360112,CHLORIDE BLOOD,59.8,300,82435,
4360113,CHLORIDE URINE,318.9,300,82436,
4360115,CHOLESTEROL SERUM TO,471.7,300,82465,
4360117,CO2 CONTENT,49.61,300,82374,
4360120,COMPLEMENT C-4,442.91,300,86160,
4360125,CORTISOL TOTAL,586.87,300,82533,
4360126,CPK,171.43,300,82550,
4360127,CPK ISOENZYMES,101.87,300,82552,
4360129,CPK-MB COLORIMETRIC,730.83,300,82553,
4360130,CREATININE CLEARANCE,418.55,300,82575,
4360132,CREATININE SERUM,219.28,300,82565,
4360136,CRYPTOCOCCUS ABD,263.88,300,86641,
4360138,CRYPTOCOCCAL AG EIA,697.6,300,87449,
4360139,CONCENTRATION INFECTIOUS AGNTS,55.18,300,87015,
4360143,CULTURE CSF,262.9,300,87070,
4360150,CULTURE BACTERIAL AN,64.2,300,87075,
4360152,CULTURE BLOOD,93.01,300,87040,
4360153,CULTURE C DIFFICILE,293.31,300,87230,
4360155,CULTURE FUNGUS NOT B,24.83,300,87102,
4360158,CULTURE BACTERIAL OT,232.52,300,87070,
4360160,CULTURE SPUTUM,174.94,300,87070,
4360161,CULTURE STOOL,252.47,300,87045,
4360163,CULTURE THROAT/NOSE,410.8,300,87070,
4360165,CULTURE URINE,232.52,300,87086,
4360167,VIRUS ISOLATION;ID BY CYTOPATH,664.75,300,87252,
4360170,CYCLOSPORINE,156.24,300,80158,
4360173,CYTOPTHLGY EXCPT CERV/VA;SMEAR,228.21,310,88104,
4360175,D-DIMER,79.72,300,85378,
4360178,DEPAKENE LEVEL,529.29,300,80164,
4360181,DIGOXIN,409.71,300,80162,
4360182,DILANTIN (PHENY) TOT,414.14,300,80185,
4360186,ELECTROLYTE PANEL,116.56,300,80051,
4360187,HEMOGLOBIN ELECTROPH,117.37,300,83020,
4360189,BLOOD COUNT;LEUKOCYTE AUTOMATD,145.72,300,85048,
4360190,ERYTHROPOIETIN LEVEL,372.05,300,82668,
4360197,FERRITIN,496.04,300,82728,
4360199,FIBRINOGEN ACTIVITY,365.39,300,85384,
4360201,FOLATE RBC,183.54,300,82747,
4360202,FOLATE SERUM,234.75,300,82746,
4360204,FSH SERUM,715.31,300,83001,
4360207,FUNGUS(KOH) SMEAR ON,57.04,300,87220,
4360209,GENTAMICIN RANDOM,488.61,300,80170,
4360210,GGT,59.8,300,82977,
4360214,GLUCOSE  NON FASTING,153.77,300,82947,
4360216,HEMOGLOBIN; GLYCOSYLATED,677.67,300,83036,
4360219,SMEAR;GRAM/GIEMSA STAIN,64.2,300,87205,
4360221,HAPTOGLOBIN QUANT,343.26,300,83010,
4360223,HEMATOCRIT OTHR THAN,45.4,300,85014,
4360224,HEMOGLOBIN,110.93,300,85018,
4360226,CBC AUTOMATED W/PLT,70.59,300,85027,
4360230,HEPATITIS BE ANTIBOD,137.3,300,86707,
4360231,HEPATITIS BE ANTIGEN,126.51,300,87350,
4360232,HEPATITIS C-RIBA,1686.64,300,86804,
4360236,HEPATITIS PANEL,724.18,300,80074,
4360239,HELICOBAC PYLORI AB,404.89,300,86677,
4360243,HIV SCREEN,121.56,300,86701,
4360248,IMMUNOELECTROPHOR UR,672.23,300,86325,
4360253,IRON,390.72,300,83540,
4360257,LACTIC ACID,279.05,300,83605,
4360259,LDH LACTATE DEHYDROG,99.65,300,83615,
4360262,LEGIONELLA AB,171.14,300,86713,
4360265,LIDOCAINE XYLOCAINE,128.98,300,80176,
4360266,LIPASE,529.38,300,83690,
4360267,LIPID PANEL,792.81,300,80061,
4360269,LITHIUM,462.86,300,80178,
4360270,HEPATIC FUNCTION PAN,1325.9,300,80076,
4360274,MAGNESIUM,431.03,300,83735,
4360275,BASIC METABOLIC PANE,751.2,300,80048,
4360287,OCCULT BLOOD STOOL,188.26,300,82270,
4360289,OSMOLALITY SERUM,166.09,300,83930,
4360290,OSMOLALITY URINE,343.26,300,83935,
4360291,OVA AND PARASITES,238.11,300,87177,
4360294,PARA THYROID HORMONE,1129.44,300,83970,
4360295,PH-BODY FLDS NOT OTHRWIS SPEC,159.02,300,83986,
4360296,PHENOBARBITAL QUANT,301.17,300,80184,
4360297,DILANTIN (PHENY) FRE,159.46,300,80186,
4360300,PHOSPHOROUS SERUM,194.09,300,84100,
4360301,PLATELET COUNT AUTO,196.63,300,85049,
4360304,POTASSIUM SERUM,138.62,300,84132,
4360305,POTASSIUM URINE,170.53,300,84133,
4360307,PRE-ALBUMIN,536.94,300,84134,
4360316,PSA TOTAL,491.65,300,84153,
4360317,PROTEIN TOTAL;SERUM PLASM/WH B,112.95,300,84155,
4360319,PROTEIN SERUM,274.76,300,84155,
4360320,PROTEIN TOTAL URINE 24HR,194.87,300,84156,
4360321,PROTHROMBIN TIME,230.3,300,85610,
4360323,PTT,310.03,300,85730,
4360327,RA FACTOR QUAL,248.03,300,86430,
4360336,RETICULOCYTE COUNT M,49.61,300,85044,
4360341,RA FACTOR QUANT,283.46,300,86431,
4360343,SYPHILIS NON-TREP ANTIBDY;QUAL,218.91,300,86592,
4360348,SED RATE AUTO,186.04,300,85652,
4360349,SENSITIVITY (MIC),155.01,300,87186,
4360355,SGOT (AST),229.39,300,84450,
4360356,SGPT (ALT),292.42,300,84460,
4360359,SODIUM URINE,241.4,300,84300,
4360371,T-3 TOTAL,398.62,300,84480,
4360372,T-3 UPTAKE,310.03,300,84479,
4360373,THYROXINE; TOTAL,166.09,300,84436,
4360374,T-7 THYROXINE,272.37,300,84436,
4360379,TESTOSTERONE SERUM T,338.82,300,84403,
4360380,THERAPTC DRUG ASSAY THEOPHYLLI,130.66,300,80198,
4360389,THYROID STIMULATING,471.7,300,84443,
4360391,THYROXINE FREE,540.37,300,84439,
4360392,TOBRAMYCIN PEAK THROUGH RANDOM,292.31,300,80200,
