BarCdmID|Name|GlGdp|HCPCS|CPT|Subcategory|StandardAmount|StandardEffectiveDateID|Active|IPCount2022|IPAmount2022|OPCount2022|OPAmount2022|ChargeType|GlCorp|ReplaceCode1|ReplaceCode2|ReplaceCode3|ReplaceCode4|ReplaceCode5|RVU|HcpcsEffectiveDateTime|CptEffectiveDateTime|MasterCodeOnly|SubcategoryDescription|ClientDiscount|HcpcsMultiEffectiveDateTime|HcpcsMultiplier|Editable|StdProCompPercent|Facility_MisFacID|O/D|StatExpression|StatExpressionOverride|StatValue|Requirement|HCPCS_MCD|HcpcsMcdEffectiveDateTime|HCPCS_MCR|HcpcsMcrEffectiveDateTime|CPTMod|HCPCSMod
4802500856|SPECIALTY GUIDEWIRE|73300|C1769||0278|6439.69|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2015-01-01 00:00:00.000|NULL|N|Supply/Implants|Y|2015-01-01 00:00:00.000|NULL|Y|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
4802500894|PRO REMOVE PM GENERATOR|73400||33233|0960|671.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-01 00:00:00.000|N|Prof Fee|N|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|26|NULL
4802500999|CENTRAL LINE PLACEMENT|73300||36556|0360|5384.69|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-01 00:00:00.000|N|OR Services|N|NULL|NULL|N|NULL|GRE|D|PROCEDURE|N|1||NULL|NULL|NULL|NULL|NULL|NULL
4802501059|TIB/PER REVASC ADD-ON|73300||37232|0481|12632.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-01 00:00:00.000|N|Cardiac Cath Lab|N|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
4802501149|IV DOPPLER BLD FLOW 1ST VES|73300||93571|0481|11454.36|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-01 00:00:00.000|N|Cardiac Cath Lab|N|NULL|NULL|N|NULL|GRE|D|PROCEDURE|N|1||NULL|NULL|NULL|NULL|NULL|NULL
4802501584|PERI-PX EVAL PM/LDLS PM IP|73400||93286|0480|296.20|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Cardiology|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
4803151768|ECHO COMPLETE|71000||93306|0480|3254.33|2022-01-01 00:00:00.000|Y|15|45781.35|501|1529097.09|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Cardiology|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
4809322801|MCT/EVENT/ECAT Tracking Code|71000|||STAT|0.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|NULL|N|Statistic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
5101777595|RTX F/UP INTERMEDIATE 99213|72302|99213|99213|0510|97.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-14 00:00:00.000|2015-01-14 00:00:00.000|N|Clinic|Y|2015-01-14 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
5105601012|SLCTV WND DEBIDEM ADDL 20 CM/<|66900||97598|0510|273.00|2022-01-01 00:00:00.000|Y|0|0.00|1|273.00|Office Visit|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
5108800657|TX FINGER FXW/O MANIP,EACH UC|68100||26720|0516|962.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Urgent Care Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
5109920401|OFFICE VISIT NEW PT LEVEL 4|85500|G0463|99204|0510|408.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2020-01-01 00:00:00.000|2020-01-01 00:00:00.000|N|Clinic|Y|2020-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
53620UROLO|IL URETHR STRCT FLF/FLLW;MALE|69450||53620|0510|131.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
54162UROLO|LYSIS PENIL CIRCUMIC LESION|69450||54162|0510|396.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
6106774087|MR-ANKLE W/WO CONTRAST,RIGHT|72800||73723|0610|2714.59|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|MRT|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|RT|NULL
62367AOCI|ANALYZE SPINE INFUSION PUMP|69817||62367|0510|50.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
62367ASMC|ANALYZE SPINE INFUSION PUMP|69816||62367|0510|50.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
62368PAIN|ANALYZE SPINE INFUSION PUMP|69750||62368|0510|67.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
62369ASMJ|ANAL SP INF PMP W/REPRG&FILL|69816||62369|0510|157.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
64615ASPC|CHEMODENERV MUSC MIGRAINE|69822||64615|0510|231.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
64616AOC|CHEMODENERV MUSC NECK DYSTON|69817||64616|0510|173.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
64616PAIJ|CHEMODENERV MUSC NECK DYSTON|69818||64616|0510|173.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
64643NEU|CHEMODENERV 1 EXTREM 1-4 EA|69820||64643|0510|116.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
69005ENTJA|DRAIN EXTERNAL EAR LESION|69800||69005|0510|229.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
6920050JAC|CLEAR OUTER EAR CANAL|69700||69200|0510|232.00|2020-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|50|NULL
69205WOODL|CLEAR OUTER EAR CANAL|69700||69205|0510|117.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
6920950FAM|REMOVE IMPACTED EAR WAX UNI|69700||69209|0517|72.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|50|NULL
6920950PRF|REMOVE IMPACTED EAR WAX UNI|69700||69209|0517|72.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|50|NULL
69209RESID|Removal impacted cerumen IRRG/|69725||69209|0517|36.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Family Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
69433ENTJA|CREATE EARDRUM OPENING|69800||69433|0510|208.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Clinic|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
7403152873|EEG AMBULATORY  LESS THAN 24 H||||0740|0.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12|7403152865|9603151628||||NULL|NULL|NULL|Y|EEG|NULL|NULL|NULL|NULL|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7501990766|EGD LESION ABLATION|66100||43270|0750|5373.54|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Gastro-Intstl Svcs|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
7501990769|ERCP STENT EXCHANGE W/DILATE|66100||43276|0750|6186.64|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Gastro-Intstl Svcs|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
7501990810|KINEVAC (CCK)|66100|J2805||0636|96.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2016-01-01 00:00:00.000|NULL|N|Drug/Detail Code|Y|2016-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7501990848|COLONOSCOPY|66100||45378|0750|4500.70|2022-01-01 00:00:00.000|Y|0|0.00|11|46431.00|Ancillary|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Gastro-Intstl Svcs|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
7501990860|COLONOSCOPY W/BAND LIGATION|66100||45398|0750|5739.84|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Gastro-Intstl Svcs|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
7601596557|BLADDER IRRIGATE LAVAGE/INSTIL|68000||51700|0761|1051.02|2022-01-01 00:00:00.000|Y|0|0.00|4|3942.80|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7601777714|RTX INIT CONS LOW LEVEL 3|72302|99203|99243|0510|130.00|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Office Visit|12||||||NULL|2015-01-14 00:00:00.000|2015-01-14 00:00:00.000|N|Clinic|Y|2015-01-14 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||G0463|2016-01-01 00:00:00.000|G0463|2016-01-01 00:00:00.000|NULL|NULL
7602900035|TRIM SKIN LESION, 2-4 LESIONS|66900||11056|0761|421.49|2022-01-01 00:00:00.000|Y|0|0.00|1|395.30|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7602900057|Debridement burn  > 10%|66900||16030|0761|1479.74|2022-01-01 00:00:00.000|Y|0|0.00|1|1387.78|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7602905322|INCAL BX SKN SINGLE LES|66900||11106|0761|1081.33|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7604396940|AMNIOCENTESIS|69100||59000|0761|912.05|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2015-01-14 00:00:00.000|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7607786635|PLACE GASTROSTOMY TUBE PERC|72050|||0360|3318.81|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|NULL|N|OR Services|Y|NULL|NULL|N|NULL|GRE|D|PROCEDURE|NULL|1||NULL|NULL|NULL|NULL|NULL|NULL
7611000601|FNA BX W/US GDN EA ADDL|72050||10006|0761|1837.33|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7613658301|Replace Tunneled CV Cath|72050||36583|0761|16696.29|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7614945101|Replace duod/jej tube perc|72050|||0761|3021.37|2022-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|NULL|N|Treatment Rm|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
7694250ABJ|UTS guidance for injections|69817||76942|0402|586.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Ultrasound|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|50|NULL
81003ASMJ|AUTOM URINALYSIS WO MICRO|69816||81003|0300|19.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2021-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
81003JACFA|AUTOM URINALYSIS WO MICRO|69700||81003|0300|19.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
81003RESID|AUTOM URINALYSIS WO MICRO|69725||81003|0300|19.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
81025FMWEL|URINE PREGNANCY TEST|69700||81025|0300|37.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
85018WOODL|HEMOGLOBIN|69700||85018|0300|8.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
87220DERM|KOH FOR FUNGI/PARASITES/MITES|69230||87220|0306|24.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Bact & Micro Tests|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
87804CHILF|INFLUENZA ASSAY W/OPTIC|69700||87804|0300|33.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
87880WOODL|STREP A ASSAY W/OPTIC|69700||87880|0300|60.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Lab|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
90378PEDS|RSV IG, IM, 50MG|69300||90378|0636|799.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90471ASMC|IMMUNIZATION ADMIN|69816|G0463|90471|0771|66.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|2021-01-01 00:00:00.000|2021-01-01 00:00:00.000|N|Vaccine Admin|Y|2021-01-01 00:00:00.000|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90620PEDS|MENB RP W/OMV VACCINE IM|69300||90620|0250|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Pharmacy|Y|NULL|NULL|Y|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90633AFACH|PEDI 2 DOSE HEP-A VACCINE 19+|69700||90633|0636|63.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90658JACFA|FLU VACCINE 3 YRS & > IM|69700||90658|0636|26.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90662DIAB|FLU VACC PRSV FREE INC ANTIG I|69950||90662|0636|100.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90670AFAME|PNEUMOCOCCAL VACC 13 VAL 19+|69700||90670|0636|242.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90670AFMWE|PNEUMOCOCCAL VACC 13 VAL 19+|69700||90670|0636|242.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90681APED|RV1 VACC 2 DOSE LIVE ORAL+19|69300||90681|0636|143.00|2020-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90681WOODL|RV1 VACC 2 DOSE LIVE ORAL|69700||90681|0636|0.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
90686AWASH|FLU VAC NO PRSV 4 VAL 3 19+|69700||90686|0636|40.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
90688FAMCI|FLU VACC 4 VAL 3 YRS PLUS IM|69700||90688|0636|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Drug/Detail Code|N|NULL|NULL|Y|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
90696WOODL|DTAP-IPV VACC 4-6 YR IM|69700||90696|0636|0.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PN|NULL
90707AWASH|SQ MMR VACCINE 19+|69700||90707|0636|92.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90710PIKFA|PROQUAD V06.8|69700||90710|0636|375.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2016-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90713WOOD|POLIOVIRUS IPV SC/IM-18|69700||90713|0636|0.01|2020-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90715AFACI|TDAP VACCINE >7 IM 19+|69700||90715|0636|84.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2019-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|PO|NULL
90715CHILF|TDAP VACCINE >7 IM|69700||90715|0636|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90715PIKF-|TDAP 7+ YRS V06.1 -18|69700||90715|0636|84.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2020-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90723AFACI|DTAP-HEPB-IPV INACTIV IM 19+|69700||90723|0250|155.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Pharmacy|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90723ARESI|DTAP-HEPB-IPV INACTIV IM 19+|69725||90723|0250|155.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Pharmacy|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90723RESID|DTAP-HEPB-IPV INACTIV IM|69725||90723|0250|0.01|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2014-01-01 00:00:00.000|N|Pharmacy|Y|NULL|NULL|Y|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
90732AINTE|PNEUMOCOCCAL VACCINE 19+|69200||90732|0636|121.00|2021-01-01 00:00:00.000|Y|0|0.00|0|0.00|Ancillary|12||||||NULL|NULL|2018-01-01 00:00:00.000|N|Drug/Detail Code|Y|NULL|NULL|N|NULL|GRE|NULL|NULL|NULL|NULL||NULL|NULL|NULL|NULL|NULL|NULL
